emp_no,first_name,last_name,title,from_date,to_date
427005,Geoffrey,Demian,Technique Leader,1993-11-09,9999-01-01
427006,Kenton,Kranzdorf,Engineer,1996-10-06,9999-01-01
427010,Mingsen,Frolund,Senior Staff,1999-07-05,9999-01-01
427014,Etsuo,Kandlur,Senior Engineer,1997-06-27,9999-01-01
427028,Saddek,Bernardeschi,Senior Staff,1990-01-10,9999-01-01
427029,Samphel,Ramalingam,Senior Staff,1996-03-02,9999-01-01
427034,Amalendu,Yurov,Senior Engineer,1991-10-22,9999-01-01
427040,Alain,Asmuth,Senior Staff,1993-04-05,9999-01-01
427050,Danny,Lieberherr,Senior Staff,1997-06-20,9999-01-01
427058,Weidon,Ranai,Senior Staff,1993-09-28,9999-01-01
427063,Juichirou,Worfolk,Senior Engineer,2001-02-07,9999-01-01
427069,Masanao,Luan,Technique Leader,1996-09-30,9999-01-01
427074,Tomoyuki,Przulj,Senior Engineer,1995-10-23,1999-06-17
427075,Berry,Cunliffe,Engineer,1997-07-05,9999-01-01
427077,Fatemeh,Ranka,Senior Staff,2000-10-11,9999-01-01
427079,Kazuyasu,Ligten,Staff,1996-06-03,9999-01-01
427082,Atreyi,Remmers,Senior Engineer,1997-01-28,9999-01-01
427084,Mohammed,Berendt,Engineer,1997-10-29,9999-01-01
427086,Xiaoshan,Vecchi,Senior Engineer,1999-09-17,9999-01-01
427091,Udi,Cherinka,Senior Staff,1996-05-08,9999-01-01
427092,Munehiro,Fandrianto,Engineer,1988-06-30,1988-09-26
427096,Hongzhu,Wolniewicz,Engineer,1997-05-03,9999-01-01
427097,Eishiro,Socorro,Technique Leader,1989-01-06,9999-01-01
427104,Sanjiv,Solares,Senior Engineer,1994-08-09,9999-01-01
427112,Baocai,Rathonyi,Senior Staff,1999-07-14,9999-01-01
427113,Susanta,Schieder,Engineer,1998-10-11,9999-01-01
427114,Akeel,Gustavson,Senior Staff,2001-06-16,9999-01-01
427121,Jianhao,Bolsens,Senior Engineer,1999-08-16,9999-01-01
427125,Rosli,Kornyak,Senior Staff,1992-08-03,1997-05-22
427133,Kasturi,Honglei,Staff,1997-08-27,9999-01-01
427140,Jaideep,Jeong,Senior Staff,1994-04-24,9999-01-01
427141,Utpal,Rodite,Engineer,1997-07-15,9999-01-01
427151,Juichirou,Attimonelli,Senior Staff,1988-02-06,9999-01-01
427152,Arunachalam,Lung,Staff,1988-10-30,1993-06-07
427165,Toong,Radhakrishnan,Senior Engineer,1996-03-07,9999-01-01
427167,Kazuhito,Chachaty,Senior Staff,1998-03-12,1999-06-21
427168,Tommaso,Carrere,Senior Engineer,1998-09-18,9999-01-01
427171,Nigel,Rodham,Senior Staff,2001-05-20,9999-01-01
427177,Moto,Rosch,Senior Engineer,2000-07-17,9999-01-01
427182,Moti,Petereit,Senior Staff,1997-10-08,9999-01-01
427183,Tua,Puoti,Senior Staff,1998-04-12,9999-01-01
427186,Feixiong,Vieth,Senior Engineer,1999-12-20,2002-04-23
427188,Sedat,Farrel,Senior Staff,1993-03-23,9999-01-01
427194,Tetsurou,Tsukuda,Senior Engineer,1994-03-08,9999-01-01
427200,Uno,Demos,Staff,1995-08-03,9999-01-01
427205,Heon,Magalhaes,Engineer,1996-02-26,9999-01-01
427208,Lillian,McConalogue,Assistant Engineer,1985-07-10,1989-01-23
427218,Make,Birdsall,Senior Engineer,1992-10-30,1992-12-28
427219,Chenyi,Iisaka,Senior Staff,1986-09-17,9999-01-01
427237,Zhigen,Pagter,Senior Staff,1993-05-24,9999-01-01
427244,Toshiko,Chenoweth,Senior Engineer,1997-10-05,9999-01-01
427247,Jianhao,Comte,Staff,1999-05-10,9999-01-01
427253,Georg,Kading,Senior Engineer,2001-11-17,9999-01-01
427260,Jianhao,Cooke,Senior Engineer,1996-08-29,9999-01-01
427261,Faiza,Beutelspacher,Engineer,1994-07-04,1998-12-14
427262,Dekang,Birge,Senior Staff,1994-09-08,9999-01-01
427263,Weiyi,Pramanik,Senior Staff,1994-04-17,9999-01-01
427264,Gen,Pocchiola,Senior Engineer,2001-04-05,9999-01-01
427269,Mark,Ginesta,Senior Engineer,1994-09-05,9999-01-01
427272,Sampalli,Busillo,Senior Engineer,1998-09-25,9999-01-01
427276,Lidong,Zultner,Senior Staff,1995-04-24,9999-01-01
427278,Serap,Kobuchi,Staff,1998-08-22,9999-01-01
427280,Yurii,Waeselynck,Senior Staff,2001-08-23,9999-01-01
427283,Zhensheng,Foong,Engineer,1988-05-09,1993-03-07
427284,Takushi,Farrar,Engineer,1998-06-02,9999-01-01
427288,Kellyn,Murtagh,Senior Staff,1995-07-28,9999-01-01
427292,Arra,Ishibashi,Engineer,1998-02-10,9999-01-01
427296,Patricia,Marletta,Assistant Engineer,1998-06-24,9999-01-01
427298,Saniya,Serra,Senior Staff,1995-06-22,9999-01-01
427302,Zhigen,Silva,Engineer,1998-06-24,9999-01-01
427308,Nikolaos,Wolniewicz,Engineer,1998-07-28,9999-01-01
427314,Valeska,Rando,Senior Engineer,1990-06-11,9999-01-01
427316,Abdelwaheb,Breugel,Senior Staff,1993-09-21,1997-12-18
427321,Arra,Hutton,Senior Engineer,1992-12-26,9999-01-01
427328,Yuuichi,Shimshoni,Technique Leader,1993-09-16,9999-01-01
427335,Duke,Ghemri,Senior Staff,1993-08-29,1998-07-11
427336,Ipke,Coney,Senior Staff,1995-02-28,9999-01-01
427346,Denis,Kropf,Senior Staff,1992-12-10,9999-01-01
427354,Bernt,Collavizza,Senior Engineer,1995-09-28,9999-01-01
427357,Alejandra,Felcyn,Senior Staff,1998-07-01,9999-01-01
427363,Hsiangchu,Narahara,Engineer,1994-10-29,1999-12-15
427368,Marc,Glinert,Senior Engineer,1985-11-10,9999-01-01
427369,Kolar,Staelin,Staff,1997-09-06,9999-01-01
427370,Chinho,Slobodova,Senior Staff,1993-11-27,9999-01-01
427372,Achilleas,Angel,Engineer,1996-06-06,9999-01-01
427383,Oddvar,Jullig,Senior Engineer,2001-07-19,9999-01-01
427384,Venkatesan,Kawashimo,Engineer,1999-02-07,9999-01-01
427385,Demin,Schwartzburd,Staff,1993-02-19,1998-05-20
427386,Lenore,Cronin,Senior Engineer,2002-06-08,9999-01-01
427392,Mark,Schwartzburd,Senior Engineer,1998-08-11,9999-01-01
427395,Leucio,Genther,Senior Staff,2002-06-10,9999-01-01
427398,Eberhardt,Eiron,Senior Staff,1996-08-03,9999-01-01
427403,Aiman,Standera,Senior Staff,1996-04-16,2001-06-21
427411,Zhonghui,Karcich,Senior Staff,1995-11-12,9999-01-01
427413,Kokou,Rusmann,Senior Staff,1997-04-16,9999-01-01
427417,Maik,Bhattacharjee,Senior Engineer,1998-07-01,9999-01-01
427418,Rayond,Baja,Staff,1999-07-26,9999-01-01
427419,Gian,Kinley,Engineer,1995-10-07,1996-04-24
427422,Tru,Msuda,Engineer,1999-05-16,9999-01-01
427425,Macha,Czaja,Senior Staff,1996-07-07,9999-01-01
427426,Vasilii,Dulin,Senior Staff,2002-03-12,9999-01-01
427427,Quingbo,Hanratty,Senior Engineer,1991-07-29,9999-01-01
427444,Arfst,Ventosa,Engineer,1992-04-05,1996-10-27
427449,Reuven,Hockney,Senior Engineer,1994-04-09,9999-01-01
427453,Jaewoo,Itzfeldt,Senior Engineer,1998-12-19,9999-01-01
427456,Arno,Harllee,Senior Engineer,1996-06-14,9999-01-01
427457,Parke,Harllee,Staff,1992-04-27,1995-04-07
427460,Rosella,Krichel,Engineer,1998-08-13,9999-01-01
427462,Mara,Barinka,Staff,1987-03-01,1989-02-06
427464,Nahid,Bale,Staff,1999-06-28,9999-01-01
427465,Uri,Huhdanpaa,Staff,1997-09-12,9999-01-01
427472,Kristina,Pfau,Senior Staff,1994-11-25,9999-01-01
427474,Pintsang,Aloia,Engineer,1998-10-09,9999-01-01
427486,Nitsan,Esteva,Staff,1993-10-01,9999-01-01
427488,Bingning,Norsworthy,Senior Staff,1994-04-19,9999-01-01
427492,Kousuke,Seiwald,Senior Engineer,1996-06-04,9999-01-01
427493,Selwyn,Dengi,Technique Leader,1990-07-15,9999-01-01
427498,Taisook,Foong,Staff,1998-02-20,9999-01-01
427503,Goetz,Kushner,Senior Engineer,1994-06-08,9999-01-01
427505,Szabolcs,Dengi,Staff,1997-11-18,9999-01-01
427513,Tsvetan,Gils,Staff,1996-08-09,9999-01-01
427520,Harngdar,Fortenbacher,Senior Engineer,2001-03-09,9999-01-01
427523,Mansur,Azumi,Senior Staff,2001-02-28,9999-01-01
427527,Shridhar,Sidje,Senior Staff,2001-02-02,9999-01-01
427529,Magy,Feldmann,Senior Staff,1994-04-14,9999-01-01
427534,Fox,Scharstein,Engineer,1990-12-25,1991-01-31
427537,Masami,Maraist,Senior Engineer,1996-02-09,9999-01-01
427539,Divine,Ebeling,Staff,1998-07-11,9999-01-01
427543,Pantung,Snedden,Engineer,1996-04-23,2002-05-31
427544,Kristin,Kalsbeek,Staff,1994-08-04,9999-01-01
427549,Tetsurou,Sifakis,Engineer,1999-03-31,9999-01-01
427552,Toshiki,Standera,Engineer,1993-03-20,1998-12-13
427554,Froduald,Francisci,Senior Staff,1993-10-07,9999-01-01
427556,Turgut,Brlek,Senior Engineer,1994-03-06,9999-01-01
427559,Remko,Harllee,Senior Engineer,1996-03-12,9999-01-01
427560,Mary,Burnard,Senior Engineer,2000-08-01,9999-01-01
427561,Mona,Henders,Senior Engineer,1995-03-02,9999-01-01
427569,Kagan,Hebert,Senior Staff,2000-01-16,9999-01-01
427573,Arco,Hooghiemstra,Senior Engineer,1991-06-13,9999-01-01
427578,Pranas,Janetzko,Staff,1999-07-05,1999-08-04
427580,Uriel,Peac,Staff,1998-11-03,9999-01-01
427582,Lenore,Mansanne,Senior Engineer,2000-05-31,9999-01-01
427590,Kotesh,Manderick,Senior Engineer,1991-09-01,2001-06-05
427595,Noritoshi,Leijenhorst,Senior Engineer,1994-04-02,9999-01-01
427599,Kiam,Pashtan,Senior Staff,1998-07-18,9999-01-01
427617,Rasiah,Kampfer,Senior Engineer,2001-03-03,9999-01-01
427620,Kousuke,Stentiford,Senior Engineer,1993-07-24,9999-01-01
427622,Yunming,Peyn,Staff,1994-02-26,9999-01-01
427623,Shaunak,Itschner,Senior Staff,1986-11-20,9999-01-01
427632,Gianluca,Ritzmann,Senior Engineer,1995-06-15,9999-01-01
427638,Tetsushi,Wuwongse,Technique Leader,1999-03-14,9999-01-01
427641,Mary,Lamparter,Senior Staff,1998-05-18,9999-01-01
427644,Duangkaew,Goodrum,Senior Engineer,1995-03-11,9999-01-01
427645,Nalini,Jording,Technique Leader,1993-06-08,9999-01-01
427648,Weiye,Lunn,Senior Engineer,1996-06-06,9999-01-01
427652,Heon,Wrigley,Senior Staff,1993-03-09,9999-01-01
427655,Doohun,Lamma,Technique Leader,1998-10-20,9999-01-01
427656,Xianlong,Bernatsky,Senior Staff,1992-11-14,9999-01-01
427658,Uriel,Foong,Senior Engineer,2000-06-05,9999-01-01
427660,Mayuko,Gils,Senior Staff,1994-08-10,9999-01-01
427664,Toshimo,Maccarone,Engineer,2000-01-29,9999-01-01
427670,Dmitri,Setia,Staff,1998-02-13,9999-01-01
427680,Souichi,Underwood,Staff,1998-08-25,9999-01-01
427682,Boalin,Birta,Senior Staff,1999-11-30,9999-01-01
427685,Jianhui,Petersohn,Engineer,1998-04-05,9999-01-01
427686,Sangeeta,Asser,Technique Leader,1994-08-16,9999-01-01
427687,Itzchak,Parveen,Assistant Engineer,1993-12-22,1996-07-09
427693,Weiyi,Whitcomb,Senior Engineer,2000-03-27,9999-01-01
427695,Shalesh,Zeilberger,Senior Staff,1996-04-04,9999-01-01
427697,DeForest,Juneja,Senior Engineer,1992-11-16,9999-01-01
427703,Hyuckchul,Loncour,Senior Engineer,1995-07-29,9999-01-01
427704,Atreyi,Lundstrom,Engineer,1998-05-30,9999-01-01
427709,Tsutomu,Candan,Staff,1999-01-05,9999-01-01
427716,Masanao,Yurov,Senior Engineer,1994-09-06,9999-01-01
427722,Vishwani,Crooks,Engineer,1995-12-23,9999-01-01
427723,Masasuke,Candan,Staff,1999-09-10,9999-01-01
427726,Junichi,Sidhu,Senior Staff,1998-04-19,9999-01-01
427727,Ramzi,Melichar,Engineer,1996-12-30,9999-01-01
427732,Janalee,Pena,Technique Leader,1994-10-23,9999-01-01
427740,Adin,Felcyn,Senior Engineer,2000-01-04,2000-05-11
427741,Arra,Grandbois,Engineer,1996-05-22,9999-01-01
427742,Yongdong,Demke,Senior Staff,1994-04-17,9999-01-01
427746,Wanqing,Smeets,Senior Staff,1999-03-18,9999-01-01
427747,Chaosheng,Schlumberger,Senior Engineer,1998-03-31,9999-01-01
427749,Basant,Valtorta,Senior Staff,1992-01-12,2001-05-01
427752,Denny,Beeson,Engineer,1996-12-20,9999-01-01
427764,Shichao,Birdsall,Senior Staff,1995-02-24,9999-01-01
427768,Maya,Peha,Senior Staff,2000-05-12,2000-10-28
427769,Sreenivas,Rettelbach,Engineer,1996-04-17,9999-01-01
427771,Sanjai,Heuser,Senior Staff,1999-01-01,9999-01-01
427779,Idoia,Cardazo,Senior Staff,1991-11-27,9999-01-01
427783,Gennady,Alameldin,Senior Staff,1994-09-16,9999-01-01
427786,Jiong,Ozery,Senior Staff,1996-12-31,9999-01-01
427791,Xiaopeng,Laurillard,Senior Staff,1998-05-17,9999-01-01
427797,Elvis,Biran,Senior Engineer,1999-10-13,9999-01-01
427798,Djenana,Mullainathan,Senior Staff,1996-04-08,9999-01-01
427809,Dines,Giveon,Engineer,1994-05-10,1998-04-29
427816,Mary,Speek,Assistant Engineer,1998-04-28,9999-01-01
427819,Shigehiro,Rohrbach,Engineer,1997-10-15,9999-01-01
427825,DAIDA,Llado,Engineer,1999-12-23,9999-01-01
427828,Tristan,Restivo,Technique Leader,1990-07-14,9999-01-01
427832,Yuichiro,Azadmanesh,Senior Staff,1998-07-19,9999-01-01
427833,Arun,Waymire,Senior Engineer,1995-07-09,9999-01-01
427836,Zhonghua,Khasidashvili,Senior Engineer,2001-08-08,9999-01-01
427842,Shirish,Gyimothy,Senior Staff,2001-05-29,9999-01-01
427848,Mikhail,Hutton,Senior Engineer,1999-04-17,9999-01-01
427854,Marl,Msuda,Engineer,1998-11-01,1999-01-11
427857,Huiqun,Kugler,Senior Engineer,1995-05-23,9999-01-01
427860,Kiyokazu,Mondadori,Senior Staff,1998-10-08,9999-01-01
427862,Guoxiang,Valtorta,Senior Staff,1995-02-27,9999-01-01
427865,Ishfaq,Cyne,Engineer,1996-11-06,9999-01-01
427866,Vivian,Mahnke,Staff,1999-04-01,9999-01-01
427867,Gill,Morrow,Senior Engineer,1995-05-14,9999-01-01
427869,Marjo,Rubsam,Senior Staff,1998-05-26,9999-01-01
427878,Toshimi,Beausoleil,Senior Staff,1994-04-22,9999-01-01
427883,Boriana,Vecchi,Senior Engineer,1999-05-22,9999-01-01
427884,Fai,Lundstrom,Engineer,1995-05-13,9999-01-01
427890,Aram,Rosin,Senior Engineer,1997-01-04,9999-01-01
427893,Martina,Lagarias,Engineer,1999-05-13,9999-01-01
427897,Kristina,Angot,Engineer,1997-06-26,9999-01-01
427900,Tse,Dredge,Senior Engineer,1987-05-31,9999-01-01
427902,Tamiya,Rosen,Senior Staff,1991-04-25,9999-01-01
427905,Chaitali,Birdsall,Senior Engineer,1987-04-30,9999-01-01
427916,Masaru,Kroha,Staff,1990-10-29,1992-10-07
427918,Billie,Llado,Senior Engineer,1995-10-13,9999-01-01
427933,Gladys,Engelmann,Staff,1998-12-28,9999-01-01
427934,Jayesh,Pelz,Engineer,1999-02-28,9999-01-01
427936,Fay,Weisert,Staff,1997-03-22,1998-03-21
427940,Jaewon,Molenaar,Senior Staff,1987-11-03,1989-11-19
427948,Uriel,Khalil,Engineer,1997-04-22,9999-01-01
427954,Paloma,Kilgour,Engineer,1994-12-09,9999-01-01
427955,Dzung,Babb,Engineer,1996-05-22,2000-12-17
427959,Alassane,Ritzmann,Senior Engineer,1994-06-16,9999-01-01
427966,Kazuhiro,Luft,Senior Engineer,1987-10-24,9999-01-01
427970,Prodip,Matteis,Engineer,1997-08-11,2001-08-30
427974,Atreye,Kemmerer,Staff,1997-07-02,9999-01-01
427975,Lucian,Biran,Senior Engineer,1997-06-06,9999-01-01
427976,Sanjit,Merey,Technique Leader,1992-07-01,1996-08-14
427979,Alselm,Serot,Senior Staff,1996-01-07,9999-01-01
427988,Martial,Barvinok,Senior Staff,1991-12-20,9999-01-01
427999,Steve,Serdy,Senior Staff,2000-06-11,9999-01-01
428003,Shirish,Yamaashi,Senior Engineer,1993-01-16,9999-01-01
428004,Weiye,Prenel,Senior Staff,1991-06-10,9999-01-01
428005,Torsten,Byoun,Senior Staff,1999-04-23,9999-01-01
428006,Mohamadou,Katiyar,Engineer,1999-07-27,9999-01-01
428012,Tuval,Merlo,Staff,1998-08-15,9999-01-01
428018,Vasilii,Rosti,Staff,1987-04-05,1989-01-16
428019,Kotesh,Genther,Engineer,2001-07-06,9999-01-01
428020,Toshimitsu,Tiemann,Senior Staff,1993-12-04,9999-01-01
428028,Lenore,Driscoll,Senior Engineer,1993-02-02,9999-01-01
428029,Toshiko,Narlikar,Staff,1998-07-20,9999-01-01
428040,Rasiah,Deyuan,Engineer,1996-10-12,2002-03-16
428042,Feixiong,Wegerle,Senior Engineer,1988-08-10,9999-01-01
428049,Souichi,Aumann,Technique Leader,1997-09-14,1998-03-26
428052,Aksel,Peroz,Senior Engineer,1996-12-25,9999-01-01
428053,Anyuan,Gilg,Senior Staff,1997-07-12,9999-01-01
428059,Cullen,Lunt,Senior Engineer,2001-03-24,9999-01-01
428062,Shirish,Byoun,Senior Staff,1992-11-03,9999-01-01
428067,Arch,Lakshmanan,Engineer,1998-11-25,9999-01-01
428069,Moie,Alblas,Senior Staff,1997-09-25,9999-01-01
428080,Moon,Nilsson,Senior Staff,1994-04-28,9999-01-01
428086,Boguslaw,Danecki,Senior Staff,1994-10-11,2000-02-29
428095,Navin,Bashian,Senior Engineer,1992-03-01,9999-01-01
428098,Erez,Unno,Senior Engineer,1996-03-06,9999-01-01
428105,Nakhoon,Suessmith,Staff,1997-07-12,1999-02-10
428108,Hinrich,Gniady,Senior Engineer,1991-06-28,9999-01-01
428122,Tooru,Georgatos,Senior Engineer,1986-09-18,9999-01-01
428123,Hironoby,Hofstetter,Staff,1996-03-07,9999-01-01
428125,Sadun,Zielinski,Staff,1999-12-07,2001-02-11
428126,Willard,Duclos,Senior Engineer,1997-04-18,9999-01-01
428127,Sorina,Flexer,Staff,1996-10-16,9999-01-01
428134,Sadok,McDermid,Senior Staff,1996-04-03,9999-01-01
428135,Insup,Diderrich,Engineer,1998-04-25,9999-01-01
428140,Shir,Hennings,Staff,1985-03-16,1986-06-24
428153,Syozo,Koshiba,Senior Engineer,1994-09-21,9999-01-01
428156,Salvador,Dolinsky,Senior Staff,1991-10-07,9999-01-01
428157,JoAnna,Vrecion,Senior Engineer,1987-06-07,2000-08-14
428158,Masato,Horswill,Senior Staff,2001-09-18,9999-01-01
428164,Mohan,Molberg,Engineer,1997-11-01,9999-01-01
428170,Koichi,Kalefeld,Senior Engineer,1987-02-12,9999-01-01
428172,Genevieve,Murthy,Technique Leader,1988-10-22,2000-12-24
428175,Shin,Kumaresan,Senior Engineer,1999-05-25,9999-01-01
428180,Wilmer,Lindqvist,Senior Engineer,1992-08-05,9999-01-01
428189,Mats,Noriega,Senior Engineer,1996-09-27,9999-01-01
428197,Malu,Billawala,Engineer,1997-08-09,9999-01-01
428198,Behnaam,Thibadeau,Senior Staff,1995-10-26,9999-01-01
428201,Chikako,Penz,Engineer,1991-06-06,1995-06-05
428204,Sanjai,Delgrande,Senior Engineer,1997-04-01,9999-01-01
428207,Taizo,Beausoleil,Senior Staff,1997-07-15,9999-01-01
428213,Nahid,Rahimi,Engineer,1985-02-24,1993-10-14
428215,Mohan,Munawer,Engineer,1999-02-25,9999-01-01
428216,Olivera,Anandan,Senior Staff,2001-08-02,9999-01-01
428233,Xiaoqiu,Birke,Staff,1999-10-09,9999-01-01
428237,Itzchak,Passafiume,Senior Engineer,1991-03-03,9999-01-01
428241,Werner,Nergos,Senior Staff,1988-06-12,9999-01-01
428242,Shuichi,Choobineh,Staff,1998-01-16,9999-01-01
428244,Serenella,Mukaidono,Senior Staff,1995-05-03,9999-01-01
428245,Macha,Christianini,Senior Engineer,1997-05-06,9999-01-01
428246,Jaihie,Koshiba,Senior Staff,1994-02-24,9999-01-01
428257,Manohar,Swiler,Senior Staff,1993-04-01,9999-01-01
428260,Leszek,Binding,Senior Engineer,1986-12-29,9999-01-01
428261,Zhonghua,Georgatos,Staff,1990-01-11,1995-01-12
428265,Shuichi,Jahnichen,Engineer,1994-05-25,9999-01-01
428266,Fumiko,Junot,Senior Engineer,1997-03-16,9999-01-01
428267,Saeko,Rubsam,Senior Staff,1991-07-07,9999-01-01
428273,Shaleah,Thorensen,Senior Engineer,1998-12-04,9999-01-01
428279,Janalee,DuBourdieux,Staff,1999-09-26,9999-01-01
428293,Wanqing,Jarecki,Senior Staff,1987-02-11,9999-01-01
428303,LiMin,Keohane,Staff,1995-05-24,2001-04-09
428314,Mario,Plotkin,Senior Engineer,1999-09-12,9999-01-01
428318,Serenella,Sigstam,Staff,1994-10-06,9999-01-01
428320,Macha,Lorin,Assistant Engineer,1990-11-17,1996-11-23
428332,Nikolaus,Nyanchama,Senior Staff,1999-10-05,9999-01-01
428337,Aris,Silva,Assistant Engineer,1991-08-07,2000-07-25
428348,Khoa,Antonisse,Staff,1995-10-19,9999-01-01
428361,Qunsheng,Kamble,Senior Engineer,1994-06-06,9999-01-01
428364,Arun,Georgatos,Senior Staff,1999-12-17,9999-01-01
428367,Elrique,Templeman,Senior Staff,2001-04-03,9999-01-01
428370,Dzung,Kropatsch,Senior Engineer,1991-11-19,9999-01-01
428372,Licheng,Neimat,Senior Engineer,2001-07-10,9999-01-01
428374,Oscal,Merel,Senior Engineer,2001-08-22,9999-01-01
428381,Utz,Glowinski,Senior Engineer,2002-03-29,9999-01-01
428382,Stepehn,Baba,Senior Engineer,1993-06-17,2001-01-03
428387,Jaques,Pleszkun,Technique Leader,1999-09-30,2000-04-01
428392,Marko,Katzenelson,Senior Engineer,2001-09-23,9999-01-01
428394,Jessie,Menyhert,Senior Engineer,1997-11-02,9999-01-01
428397,Jeane,Khasidashvili,Senior Engineer,2000-04-25,2001-01-05
428402,Stein,Remmele,Staff,1997-01-18,9999-01-01
428412,Nalini,Carrere,Senior Engineer,2001-11-12,9999-01-01
428416,Narain,Murtha,Senior Staff,1993-07-03,9999-01-01
428419,Gila,Cichocki,Senior Engineer,1997-11-27,9999-01-01
428421,Arne,Shanbhogue,Senior Staff,1998-01-22,9999-01-01
428435,Parto,Itschner,Senior Engineer,1996-03-13,9999-01-01
428447,Palash,Gulak,Technique Leader,1986-05-09,9999-01-01
428453,Tuval,Boreale,Senior Staff,2002-06-07,9999-01-01
428459,Khoa,Pietrzykowski,Senior Staff,1986-10-19,1988-08-07
428460,Ramachenga,Decaestecker,Senior Staff,1997-01-06,9999-01-01
428461,Xiahua,Kornyak,Engineer,1996-08-13,2000-09-13
428465,Goetz,Journel,Senior Engineer,1990-04-20,9999-01-01
428466,Jianhua,Olano,Senior Staff,1995-03-19,9999-01-01
428468,Danny,Mamelak,Senior Staff,2002-01-13,9999-01-01
428472,Radoslaw,Azevdeo,Senior Staff,2002-07-06,9999-01-01
428474,Bluma,Kropf,Engineer,1999-01-03,9999-01-01
428476,Zvonko,Jakobus,Senior Engineer,1988-10-18,9999-01-01
428483,Marie,Murtha,Senior Staff,1999-04-21,9999-01-01
428489,Dulce,Cronin,Senior Staff,2002-06-27,9999-01-01
428491,Dinkar,Gornas,Engineer,1998-05-14,1998-06-27
428506,Qiwen,Conte,Senior Staff,1995-01-08,9999-01-01
428513,Uta,Luan,Senior Staff,1997-11-07,9999-01-01
428515,Itzchak,Honglei,Engineer,1991-03-23,1995-11-02
428516,Shaw,Barvinok,Senior Staff,1993-09-24,9999-01-01
428519,Moti,Soloway,Senior Engineer,1997-11-27,9999-01-01
428523,Arvind,Ranft,Senior Engineer,1989-04-29,9999-01-01
428524,Shim,Barvinok,Senior Engineer,1987-08-09,1987-08-15
428536,Lein,Merey,Technique Leader,1990-10-23,9999-01-01
428537,Fumitaka,Vecchi,Senior Staff,2001-01-24,9999-01-01
428551,Lucien,Back,Engineer,1998-11-01,9999-01-01
428555,Rosli,Zedlitz,Engineer,1997-03-04,9999-01-01
428560,Francesca,Camarinopoulos,Staff,1988-01-05,1995-02-14
428561,Tru,Lupu,Senior Staff,1991-06-26,1997-10-25
428564,Indrajit,Chinen,Senior Engineer,1999-06-07,9999-01-01
428565,Huican,Mondadori,Senior Staff,1999-08-01,1999-11-01
428569,Aimee,Pollacia,Senior Staff,1999-12-04,9999-01-01
428571,Diederik,Leaver,Engineer,1996-01-14,2002-06-16
428580,Theron,Panienski,Technique Leader,1995-06-22,2001-10-02
428582,Vugranam,Uhrig,Senior Staff,2000-07-09,9999-01-01
428585,Sanjeeva,Selvestrel,Senior Staff,1987-11-10,9999-01-01
428593,Gita,Ozeki,Technique Leader,1988-04-06,9999-01-01
428594,Breannda,Aamodt,Senior Staff,1993-07-27,9999-01-01
428620,Yinghua,Demian,Senior Engineer,1995-07-19,9999-01-01
428631,Christ,Penn,Senior Engineer,2000-08-06,9999-01-01
428638,Margo,Crouzet,Engineer,1999-03-25,9999-01-01
428641,Keiichiro,Acton,Engineer,1989-12-19,1990-03-09
428645,Nadjib,Dechter,Staff,1998-11-11,9999-01-01
428646,Yefim,Radwan,Senior Staff,1997-02-01,9999-01-01
428649,Halsur,Raoux,Engineer,1997-03-08,9999-01-01
428653,Barton,Facello,Senior Staff,1995-10-17,1998-11-30
428654,Snehasis,Lienhardt,Senior Engineer,1998-02-03,9999-01-01
428657,Leon,Braunschweig,Engineer,1999-09-28,9999-01-01
428664,Gao,Petersohn,Staff,1994-12-04,9999-01-01
428666,Hisao,Chappelet,Senior Staff,1995-07-11,9999-01-01
428668,Erez,Farrow,Senior Staff,1997-06-07,9999-01-01
428672,Abdelaziz,Swiss,Senior Engineer,2002-03-25,9999-01-01
428675,Mountaz,Erol,Senior Staff,1985-09-15,9999-01-01
428678,Tomokazu,Kilgore,Senior Engineer,1992-07-07,9999-01-01
428682,Bojan,Halloran,Staff,1995-12-15,9999-01-01
428686,Leaf,Denti,Engineer,1991-04-16,1996-07-12
428688,Alagu,Deville,Senior Staff,1995-06-18,9999-01-01
