emp_no,first_name,last_name,gender,salary,to_date
471517,Arnd,Siochi,M,58296,9999-01-01
471521,Martien,Vesna,M,55251,2000-06-04
471529,Munir,Aloia,M,76906,9999-01-01
471529,Munir,Aloia,M,76906,1997-07-05
471540,Odoardo,Baca,M,48131,9999-01-01
471545,Kwangyoen,Guting,M,40000,9999-01-01
471546,Cedric,Picht,F,81918,9999-01-01
471549,Alejandro,Ramsak,M,40000,9999-01-01
471550,Sadegh,Fujisaki,M,63194,9999-01-01
471715,Pasqua,Schusler,M,51513,9999-01-01
471716,Yuichiro,Billingsley,M,40000,9999-01-01
471719,Basant,Gerteisen,M,88981,9999-01-01
471726,Xiadong,Hashii,M,48118,9999-01-01
471728,Tadahiko,Heystek,M,40000,9999-01-01
471745,Bilhanan,Munos,M,40000,1997-04-15
471747,Tadahiro,Krider,M,40000,9999-01-01
471748,Mayumi,Picel,M,40000,9999-01-01
471753,Arlette,Pero,M,47911,9999-01-01
471758,Atreyi,Huhdanpaa,M,48463,1996-02-16
471764,Gao,Schaaf,F,58180,9999-01-01
471765,Richara,Murtha,F,40000,1996-06-20
471766,Tadanori,Miake,M,56048,9999-01-01
471768,Rutger,Cannard,M,40000,9999-01-01
471773,Conrado,Demri,M,43710,9999-01-01
471782,Alexius,Strehl,M,40000,9999-01-01
471790,Charmane,Asrin,M,63830,9999-01-01
471792,Tsutomu,Etalle,F,40000,1991-02-27
471796,Khun,Shanbhogue,M,41185,1993-12-13
471799,Heather,Flanders,M,41935,9999-01-01
471800,Guttorm,Diderrich,M,63471,1986-05-30
471800,Guttorm,Diderrich,M,63471,9999-01-01
471577,Xiaoheng,Maccarone,M,40000,2002-06-17
471809,Moty,Paciorek,F,40000,9999-01-01
471584,Volkmar,Ranon,M,60526,9999-01-01
471814,Saeed,Keustermans,M,40000,9999-01-01
471815,Adas,Sidje,M,45408,9999-01-01
471589,Jiong,Vuskovic,M,40000,9999-01-01
471833,Tuval,Merlo,F,40000,9999-01-01
471603,Yoshinari,Melichar,F,40000,2002-03-15
471839,Christoph,Honiden,M,58452,9999-01-01
471847,Katsuo,Maccarone,M,61490,1996-08-15
471849,Jaihie,Benner,M,56006,9999-01-01
471606,Masadi,Kropp,M,40000,9999-01-01
471622,Baziley,Rothenberg,M,40000,9999-01-01
471857,Sadegh,Srimani,F,51718,1992-06-07
471858,Chinya,Ruther,M,40000,9999-01-01
471861,Morris,Orlowski,F,40000,9999-01-01
471622,Baziley,Rothenberg,M,40000,1993-01-27
471631,Mingsen,Ibel,M,40418,2002-04-12
471867,Zhensheng,Katalagarianos,M,40000,9999-01-01
471870,Tze,Seiwald,M,40000,9999-01-01
471631,Mingsen,Ibel,M,40418,9999-01-01
471633,Kyoichi,Jervis,M,82545,9999-01-01
471637,Jaihie,Butner,M,40000,9999-01-01
471882,Chiradeep,Velasco,M,40000,2002-04-08
471887,Volkmar,Renear,M,60460,9999-01-01
471646,Leandro,Unni,M,40000,9999-01-01
471899,Eran,Molberg,F,40000,9999-01-01
471904,Youssef,Brender,M,69249,9999-01-01
471647,Zhiwei,Puppe,F,40000,9999-01-01
471653,Janche,Tyugu,M,42653,2000-10-08
471921,Claude,Mikschl,M,40000,1997-07-12
471921,Claude,Mikschl,M,40000,9999-01-01
471664,Breannda,Bharadwaj,M,50014,9999-01-01
471929,Kristen,Bale,F,66719,9999-01-01
471666,Babette,Kenevan,M,59151,1991-11-27
471942,Heekeun,Hardjono,F,59805,9999-01-01
471943,Alselm,Pleszkun,F,53569,9999-01-01
471948,Debaprosad,Perng,M,70174,9999-01-01
471678,Babette,Koshiba,M,54882,9999-01-01
471960,Junichi,Cooley,M,48564,9999-01-01
471962,Joydip,Bach,F,60530,9999-01-01
471964,Janche,Leaver,F,81581,9999-01-01
471679,Suzette,Bazelow,M,86579,9999-01-01
471683,Christ,Yetto,F,69403,9999-01-01
471970,Lalit,Demos,F,40000,9999-01-01
471975,Otilia,Zschoche,F,49784,9999-01-01
471976,Torsten,Henseler,F,47988,9999-01-01
471687,Taizo,Avouris,M,40000,1998-02-05
471981,Xiaoqiu,Huhdanpaa,M,47241,2000-01-27
471985,Mana,Ushiama,M,52535,9999-01-01
471986,Mads,Ranst,M,46126,9999-01-01
471707,Ramachenga,Serra,M,59356,9999-01-01
471989,Tomokazu,Kadhim,M,40000,9999-01-01
471991,Janche,Farrag,F,40000,9999-01-01
471708,Nagui,Candan,M,40000,9999-01-01
471710,Soenke,Junot,F,40000,9999-01-01
472149,Sverrir,Luck,M,56745,9999-01-01
471997,Uwe,Mukaidono,M,40000,1995-12-21
472008,Fen,Salvesen,F,50624,9999-01-01
472009,Kotesh,Basart,F,40718,9999-01-01
472012,Evgueni,Kavraki,F,40000,9999-01-01
472013,Phule,Douceur,F,68937,2001-05-17
472020,Leszek,Litzler,F,57494,9999-01-01
472021,Marsha,Wielonsky,M,79529,9999-01-01
472022,Somnath,Bennis,M,40000,9999-01-01
472159,Vasilii,Ashish,M,40000,9999-01-01
472026,Ronghao,Savasere,M,40059,9999-01-01
472035,Samphel,Lagarias,M,40000,1989-12-18
472038,Garnet,Thombley,M,57603,1986-06-19
472038,Garnet,Thombley,M,57603,9999-01-01
472172,Janalee,Dengi,F,40000,9999-01-01
472047,Florian,Beutelspacher,F,61117,9999-01-01
472056,LiMin,Molenaar,M,65205,1987-01-09
472057,Lijie,Leivant,F,40000,1999-08-24
472057,Lijie,Leivant,F,40000,1996-08-24
472186,Dung,Janetzko,M,83339,9999-01-01
472064,Temple,Litecky,M,48945,9999-01-01
472066,Hugo,Schurmann,F,54234,9999-01-01
472066,Hugo,Schurmann,F,54234,1987-09-01
472188,Stabislas,Jiang,F,40000,2000-08-21
472192,Padma,Wrigley,M,40000,9999-01-01
472192,Padma,Wrigley,M,40000,1988-04-29
472194,Bokyung,Zultner,F,40000,9999-01-01
472096,Lubomir,Ernst,F,40000,9999-01-01
472203,Deborah,Brendel,M,55586,9999-01-01
472102,Gil,Redmiles,M,68581,1996-10-06
472102,Gil,Redmiles,M,68581,1989-05-11
472108,Yechiam,Yoshizawa,M,40000,9999-01-01
472116,Jaroslava,Azevdeo,M,48848,9999-01-01
472209,Kasturi,Thambidurai,F,47458,9999-01-01
472121,Jenwei,Serra,M,61622,9999-01-01
472130,Leucio,Biran,M,67996,9999-01-01
472133,Nathan,Boreale,M,44737,9999-01-01
472136,Tadanori,dAstous,M,43957,1991-12-20
472282,Takahira,Chachaty,M,55040,9999-01-01
472295,Sastry,Molberg,F,95320,1997-09-01
472303,Kiam,Schmiedel,M,40000,9999-01-01
472307,Rance,Burnard,F,40000,9999-01-01
472309,Arunas,Chimia,M,67685,9999-01-01
472310,Sashi,Dulin,M,40000,9999-01-01
472310,Sashi,Dulin,M,40000,1997-04-11
472322,Sanjay,Katalagarianos,M,48112,1999-11-29
472331,Roselyn,Frolund,M,45055,2001-12-10
472335,Zeljko,Jansen,M,40000,9999-01-01
472340,Gaurav,Jonsson,M,40000,9999-01-01
472349,Zeljko,Ouhyoung,M,56883,9999-01-01
472366,Aral,Rattan,M,47944,9999-01-01
472367,Barton,Oxenboll,F,52193,1990-08-31
472375,Ranan,Weedon,M,40000,9999-01-01
472375,Ranan,Weedon,M,40000,1994-02-14
472381,Yucel,Maraist,M,63129,9999-01-01
472391,Mohammed,Simmel,M,40000,9999-01-01
472391,Mohammed,Simmel,M,40000,1996-01-03
472392,Uzi,Masada,M,51604,9999-01-01
472399,Heping,Falck,M,58142,9999-01-01
472402,Susanna,Rande,F,67674,2000-07-23
472402,Susanna,Rande,F,67674,9999-01-01
472403,Leah,Woycyznski,M,40000,9999-01-01
472411,Tianruo,Veldwijk,M,40000,9999-01-01
472412,Zine,Eiter,M,51447,9999-01-01
472423,Claude,Itzfeldt,F,40000,9999-01-01
472426,Baocai,Markovitch,M,49903,9999-01-01
472429,Gully,Cyre,M,40000,9999-01-01
472221,Takahiro,Naumovich,M,40000,9999-01-01
472445,Val,Heuter,F,42859,2001-11-28
472459,Emdad,Peternell,M,51482,9999-01-01
472223,Hidde,Birke,M,40000,9999-01-01
472234,Kensyu,Lunt,F,40000,9999-01-01
472485,Tetsushi,Farrar,F,57065,9999-01-01
472489,Fei,Parfitt,F,40000,1996-04-23
472496,Satosi,Marakhovsky,F,40000,9999-01-01
472504,Nobuyoshi,Riefers,F,52285,9999-01-01
472250,Roded,Maierhofer,M,45767,1991-03-06
472509,Jaroslava,Bolotov,F,54390,9999-01-01
472512,Mayuri,Edelhoff,M,40000,9999-01-01
472513,Sanjoy,Birta,M,63980,9999-01-01
472513,Sanjoy,Birta,M,63980,1997-11-10
472518,Mong,Swift,M,63556,9999-01-01
472250,Roded,Maierhofer,M,45767,9999-01-01
472255,Marlo,Krohn,M,55996,9999-01-01
472268,Satoru,Lemarechal,M,71138,9999-01-01
472708,Kokou,Streit,F,67718,9999-01-01
472565,Qunsheng,Henders,F,54016,9999-01-01
472574,Mingdong,Stassinopoulos,F,40000,9999-01-01
472709,Anestis,Majewski,M,86225,9999-01-01
472588,Mary,Rosti,M,48814,9999-01-01
472590,Yuuichi,Zyda,M,40000,1990-03-10
472719,Arunas,Lammel,F,40000,9999-01-01
472591,Eckart,Bondorf,F,40000,9999-01-01
472596,Changho,Hofstetter,F,89241,1999-12-05
472597,Vugranam,Garrabrants,M,81158,1985-11-24
472597,Vugranam,Garrabrants,M,81158,1988-07-11
472598,Xuejun,Levasseur,M,58253,9999-01-01
472720,Gal,Sudbeck,F,40000,9999-01-01
472611,Susanne,Malinowski,M,56985,9999-01-01
472723,Arvind,Kowalchuk,F,83805,9999-01-01
472612,Anyuan,Lanteri,F,84652,2000-09-18
472735,Zejun,Miyakawa,M,40000,9999-01-01
472622,Kensei,Bage,M,55812,9999-01-01
472633,Rosalyn,Picaronny,F,69994,9999-01-01
472635,Jixiang,Tagansky,M,40000,9999-01-01
472736,Franziska,Silva,M,40000,9999-01-01
472640,Khun,Kobara,M,40000,9999-01-01
472740,Mong,Demian,F,51980,9999-01-01
472644,Toney,Gecseg,M,50783,9999-01-01
472646,Yuping,Hebden,F,78525,2000-09-02
472646,Yuping,Hebden,F,78525,1990-01-03
472650,Theirry,Ratnakar,M,79905,9999-01-01
472740,Mong,Demian,F,51980,2001-03-28
472743,Lunjin,Zweizig,F,58928,9999-01-01
472657,Ingemar,Shumilov,M,59683,9999-01-01
472748,Malu,Denny,M,63047,9999-01-01
472665,Rajmohan,Lueh,M,48985,9999-01-01
472764,Boalin,Emden,M,53608,9999-01-01
472678,Mitsuyuki,Gruenwald,F,40000,9999-01-01
472680,Suvo,Ratzlaff,F,52383,1992-09-04
472681,Richara,Kilgore,M,40000,9999-01-01
472686,Prasadram,Oxman,M,40000,9999-01-01
472692,IEEE,Danecki,M,57974,1997-04-21
472692,IEEE,Danecki,M,57974,9999-01-01
472781,Huan,Hasham,M,40000,9999-01-01
472701,Jiann,Isaac,M,61719,9999-01-01
472705,Chaoyi,Gimarc,M,50102,9999-01-01
472706,Kerryn,Morrin,F,81887,9999-01-01
472795,Teiji,Knightly,M,40000,9999-01-01
472796,Basim,Terkki,M,59336,1987-05-07
472853,Gila,Limongiello,M,62615,9999-01-01
472797,Behnaam,Griswold,F,44059,9999-01-01
472857,Xiaoqiang,Aseltine,M,69772,9999-01-01
472808,Duangkaew,Landherr,M,49219,9999-01-01
472867,Zito,Bondorf,M,52347,2001-10-31
472867,Zito,Bondorf,M,52347,9999-01-01
472829,Baziley,Highland,F,58881,9999-01-01
472887,Gino,Kaltofen,F,85158,1997-04-01
472895,Jongsuk,Harllee,F,40000,1989-01-25
472900,Shahaf,Copas,M,44722,9999-01-01
472834,Giordano,Lanphier,M,40000,9999-01-01
472907,Sanjit,Chepyzhov,M,53328,9999-01-01
472836,Alassane,Rassart,M,43608,1996-02-10
472914,Weidon,Lorho,F,60135,9999-01-01
472997,Muneo,Salinas,F,62950,1995-07-17
472920,Shuichi,Cronin,M,40000,9999-01-01
472925,Fusako,Prampolini,F,44130,9999-01-01
472931,Hsiangchu,Vandervoorde,M,40000,9999-01-01
472939,Naraig,Dalton,M,71145,9999-01-01
472957,Guiseppe,Brookman,M,55652,9999-01-01
472959,Mingdong,Leslie,F,68535,9999-01-01
472964,Shigeo,Beznosov,M,57575,9999-01-01
473015,Filipe,Ranst,F,40000,9999-01-01
472969,Yongqiao,Ramsak,F,53142,1989-05-01
472977,Hauke,Peot,M,40000,9999-01-01
472978,Vishu,Zschoche,M,45702,9999-01-01
472981,Nikolaos,Lally,M,52882,9999-01-01
472984,Achilleas,Molberg,M,40000,9999-01-01
472985,Khun,Lieblein,M,43142,9999-01-01
472990,Kyoichi,Hitomi,M,72260,9999-01-01
473021,Akemi,Attimonelli,M,43233,9999-01-01
473038,Radhika,Furudate,F,40000,9999-01-01
473134,Navid,Perz,F,47106,9999-01-01
473140,Jiakeng,Rosti,M,54707,9999-01-01
473049,Arie,Lyonns,M,40000,9999-01-01
473050,Remko,Dalphin,M,40000,1991-06-10
473076,Shaowei,Chelton,M,65285,9999-01-01
473160,Fuqing,Rosay,M,40000,9999-01-01
473166,Masamitsu,Erde,M,75890,1999-05-17
473166,Masamitsu,Erde,M,75890,9999-01-01
473178,Mototsugu,Verhoeff,M,69341,9999-01-01
473181,Tse,Maginnis,F,40000,1986-05-20
473184,Patricio,Slutz,M,40000,9999-01-01
473186,Jiann,Tagansky,M,43810,1991-01-22
473186,Jiann,Tagansky,M,43810,9999-01-01
473200,Kerhong,Famili,M,40000,9999-01-01
473202,Sadun,Benzmuller,F,40000,9999-01-01
473204,Arunachalam,Masaki,F,49156,1985-06-01
473204,Arunachalam,Masaki,F,49156,2000-04-07
473212,Naraig,Mayerwieser,M,49613,1989-02-23
473214,Miomir,Validov,F,40000,9999-01-01
473215,Keung,Ritzmann,M,40000,9999-01-01
473224,Arup,Crabtree,M,40000,9999-01-01
473232,Jagoda,Baez,F,73490,9999-01-01
473241,Harjit,Cannane,M,40000,1995-07-21
473274,JoAnna,Limongiello,M,40000,2001-06-17
473275,Leaf,Janetzko,F,63011,9999-01-01
473287,Odysseas,Bednarek,M,40000,9999-01-01
473298,Basil,Yoshizawa,F,46614,1997-05-22
473307,Marla,Warwick,M,40000,9999-01-01
473307,Marla,Warwick,M,40000,1998-04-27
473314,Hironobu,Ruemmler,M,56673,9999-01-01
473317,Supot,Ranai,M,61747,2002-02-11
473317,Supot,Ranai,M,61747,1994-08-09
473318,Khalil,Underwood,F,47749,9999-01-01
473322,Pantung,Lodder,M,56100,9999-01-01
473329,Rajmohan,Chaudhury,M,53338,9999-01-01
473330,Naraig,Perfilyeva,M,45214,9999-01-01
473350,Maia,Hammerschmidt,F,40000,9999-01-01
473357,Weidon,Auyong,M,66182,9999-01-01
473365,Luisa,Eterovic,F,42184,9999-01-01
473370,Takushi,Zwicker,F,40000,9999-01-01
473377,Mrinalini,Zumaque,M,43127,9999-01-01
473379,Avishai,Callaway,F,51201,9999-01-01
473398,Vojin,Ouhyoung,M,40000,9999-01-01
473078,Feiyu,Bernatsky,M,47506,9999-01-01
473411,Piyush,Leaver,M,56934,9999-01-01
473097,Shooichi,Linnainmaa,M,53510,1998-11-23
473100,Falguni,Speer,F,64632,9999-01-01
473113,Toshimitsu,Angelov,F,65883,9999-01-01
473445,Koldo,Janetzko,F,81479,9999-01-01
473454,Yonghoan,Masaki,M,84849,9999-01-01
473454,Yonghoan,Masaki,M,84849,1992-08-18
473455,Shawna,Fabrizio,F,69202,9999-01-01
473457,Zhiguo,Peyn,M,40000,1991-08-17
473116,Sadun,Bultermann,F,91719,9999-01-01
473121,Sushant,Hennings,M,40000,1996-07-03
473469,Subhrajyoti,Bhattacharjee,F,52781,9999-01-01
473471,Stabislas,Basawa,M,64018,9999-01-01
473128,Weijing,Dredge,M,59089,9999-01-01
473475,Dinkar,Moffat,M,64156,9999-01-01
473477,Giap,Lindqvist,F,40348,9999-01-01
473128,Weijing,Dredge,M,59089,1999-08-19
473483,Genta,Gulla,M,83050,1994-09-30
473560,Subir,Ouhyoung,F,40000,1993-04-20
473492,Doohun,Vuskovic,M,76218,2002-01-17
473492,Doohun,Vuskovic,M,76218,9999-01-01
473502,Satyanarayana,Fontet,M,40000,1997-05-20
473502,Satyanarayana,Fontet,M,40000,9999-01-01
473564,Serge,Basagni,M,45544,9999-01-01
473514,Valeri,Kawashimo,M,45955,9999-01-01
473519,Douadi,Sifakis,F,40000,9999-01-01
473570,Zorica,Journel,F,40000,2002-03-08
473521,Malu,Katalagarianos,F,48978,9999-01-01
473530,Chenye,Schrift,M,50977,9999-01-01
473577,Bodo,Vesna,M,56777,9999-01-01
473579,Srinidhi,Champarnaud,F,41051,9999-01-01
473585,Doowon,Ushiama,F,47099,9999-01-01
473551,Miomir,Vesel,F,42658,1998-11-27
473551,Miomir,Vesel,F,42658,1992-12-21
473585,Doowon,Ushiama,F,47099,2001-11-15
473560,Subir,Ouhyoung,F,40000,9999-01-01
473593,Marla,Esteva,M,57448,9999-01-01
473599,Gennady,Rissanen,F,88945,9999-01-01
473605,Nectarios,Monarch,M,57686,9999-01-01
473703,Steve,Baar,M,110537,1996-07-28
473619,Goo,Doering,F,58888,9999-01-01
473715,Kwangho,Bultermann,M,63851,9999-01-01
473718,Noritoshi,Luff,M,56997,9999-01-01
473719,Bader,Mattern,M,62493,9999-01-01
473619,Goo,Doering,F,58888,1998-01-17
473622,Iara,Schapiro,M,95718,2000-05-14
473740,Yaghout,Gladwell,F,40000,9999-01-01
473741,Miomir,Chepyzhov,M,51978,1998-11-10
473644,Ortrun,Makrucki,M,42702,9999-01-01
473741,Miomir,Chepyzhov,M,51978,9999-01-01
473757,Xuejia,Bamford,M,65191,9999-01-01
473759,Alejandra,Shobatake,M,54354,1986-01-20
473759,Alejandra,Shobatake,M,54354,1988-04-20
473762,Khatoun,Underwood,M,46691,1996-01-25
473645,Richard,Lichtner,F,40000,9999-01-01
473659,Eishiro,Antonisse,M,41113,9999-01-01
473776,Aemilian,Demir,M,57775,9999-01-01
473779,Qingxiang,Verspoor,M,63730,9999-01-01
473783,Steve,Marchegay,M,76998,9999-01-01
473669,Maya,Doering,M,62014,9999-01-01
473795,Navin,Maccarone,M,71508,1998-07-28
473800,Herb,Lakshmanan,M,77852,9999-01-01
473801,Rosine,Manderick,M,50675,9999-01-01
473804,Gopalakrishnan,Baba,M,60638,9999-01-01
473805,Shunichi,Hoogerwoord,M,68665,9999-01-01
473685,Kerhong,Aingworth,M,55335,1995-11-03
473806,Suebskul,Janocha,M,62089,9999-01-01
473808,Mitsuyuki,Wissmann,M,52327,9999-01-01
473812,Khue,Levergood,F,79856,9999-01-01
473822,Gina,Chaudhury,M,40000,9999-01-01
473825,Renny,Luke,M,59655,9999-01-01
473688,Valeri,Auyong,M,53042,9999-01-01
473832,Kwangjo,Parhami,M,57961,1989-08-05
473834,Kish,Zobel,F,63378,9999-01-01
473690,Zhanqiu,Junot,F,40000,9999-01-01
473841,Moriyoshi,McClure,F,60484,1990-06-05
473693,Aluzio,Thambidurai,M,40489,2000-03-29
473698,Felicidad,Sudkamp,F,40000,1998-04-16
473701,Richard,Angel,M,40000,9999-01-01
473845,Munehiko,Lung,F,40000,9999-01-01
474022,Hironoby,Llado,F,40000,9999-01-01
473848,Magdalena,Butner,F,40000,1998-06-15
473848,Magdalena,Butner,F,40000,9999-01-01
473856,Hidde,Baek,M,40000,1993-11-25
473857,Vesna,Tetzlaff,F,40000,9999-01-01
473885,Janalee,Facello,M,40000,1989-03-30
474033,Mitchel,Glowinski,M,41825,1992-06-11
473897,Seongbae,Rattan,F,60857,9999-01-01
473899,Yucai,Badache,F,40000,9999-01-01
473903,Stella,Sichman,M,105398,9999-01-01
474057,Mototsugu,Fasbender,M,56714,1995-12-20
473910,Bokyung,Staelin,M,47473,2001-06-14
473911,Kwangyoen,Coorg,M,48857,9999-01-01
473913,Sanjay,Munro,F,44286,9999-01-01
473916,Leaf,Uludag,M,66715,1990-09-13
473916,Leaf,Uludag,M,66715,9999-01-01
473917,Arumugam,Vecchio,M,40000,1999-12-24
473919,Achilleas,Scallan,M,40000,9999-01-01
473921,Pragnesh,Kamber,M,43193,9999-01-01
473923,Remzi,Hemaspaandra,F,89395,2000-03-07
473944,Kazuhiko,Rahier,M,73953,9999-01-01
473947,Van,Alencar,M,48552,9999-01-01
473953,Janche,Heystek,M,73707,9999-01-01
473954,Kristin,Bugrara,F,74152,1999-04-29
473954,Kristin,Bugrara,F,74152,9999-01-01
473964,Sanjeeva,Hempstead,F,51423,9999-01-01
473975,Nagui,Yoshizawa,F,40000,9999-01-01
474131,Shridhar,Riexinger,M,40000,9999-01-01
474138,Yagil,Cairo,F,40000,9999-01-01
474146,Nathan,Emiris,F,62003,2000-03-17
474154,Jackson,Taneja,M,43259,9999-01-01
474158,Jongsuk,Heijenga,M,40000,9999-01-01
474158,Jongsuk,Heijenga,M,40000,2000-09-01
474063,Seongbin,Wilfing,F,40000,9999-01-01
474168,Ulises,Bala,M,40000,9999-01-01
474173,Xiahua,Slaats,F,40000,9999-01-01
474176,Shimshon,Azuma,F,87350,9999-01-01
474177,Hinrich,Masand,M,48402,1987-11-29
474064,Jeanne,Rathonyi,F,40000,1991-05-11
474183,Padma,Garnick,M,74177,9999-01-01
474073,Nishit,Vigier,M,88267,9999-01-01
474193,Phillip,Speckmann,F,40678,9999-01-01
474194,Ult,Iisaka,M,46451,9999-01-01
474076,Masoud,Pusterhofer,M,40000,9999-01-01
474200,Masako,Sabnani,F,96922,9999-01-01
474209,Charmane,Masand,F,44400,9999-01-01
474076,Masoud,Pusterhofer,M,40000,1997-10-06
474086,Florian,Peroz,M,68706,9999-01-01
474220,Vishwani,Munawer,M,68222,9999-01-01
474221,Bojan,Heuser,M,40888,9999-01-01
474115,Hatsukazu,Rosaz,M,72373,1996-07-18
474232,Masamitsu,Jahnichen,F,40000,9999-01-01
474239,Huai,Stenning,F,40000,1990-06-20
474254,Rosine,Munck,F,69686,9999-01-01
474260,Willard,Pellegrinelli,M,53202,9999-01-01
474276,Kazunori,Randt,F,47099,9999-01-01
474280,Angel,Perry,M,40000,1995-10-19
474290,Fei,Zhiwei,F,46804,1996-08-13
474290,Fei,Zhiwei,F,46804,9999-01-01
474293,Udaiprakash,Kroft,M,53762,1992-01-18
474303,Marco,Hockney,M,63290,9999-01-01
474322,Kristinn,Gist,F,45724,1987-05-11
474324,Jackson,Ariola,M,48827,9999-01-01
474344,Feixiong,Imataki,F,40000,9999-01-01
474353,Kannan,Zizka,F,40000,9999-01-01
474366,Bezalel,Asrin,F,54235,1998-01-23
474370,Susanna,Chelton,M,40000,9999-01-01
474376,Jovan,Bage,M,46646,9999-01-01
474386,Collette,Ohori,M,44880,9999-01-01
474388,Shooichi,Bach,F,64476,9999-01-01
474391,Sariel,Terlouw,M,54384,1986-04-29
474394,Jiakeng,Fritzsche,F,44729,1997-04-09
474400,Herb,Ushiama,F,88820,9999-01-01
474410,Souichi,Potthoff,F,41590,9999-01-01
474421,Lech,McAlpine,F,43866,9999-01-01
474439,Genta,Bauknecht,F,40000,9999-01-01
474447,Taizo,Fiutem,F,40000,9999-01-01
474453,Zhenbing,Poujol,M,53962,9999-01-01
474474,Kazuhira,Lammel,M,71395,9999-01-01
474480,Shuji,Bisiani,F,77079,9999-01-01
474480,Shuji,Bisiani,F,77079,1999-10-14
474490,Stafford,Koshiba,M,40000,9999-01-01
474490,Stafford,Koshiba,M,40000,1992-02-05
474492,Zhiguo,Rosch,M,45825,1995-12-26
474505,Percy,Schaft,F,40000,9999-01-01
474516,Barton,Hambrick,F,48648,1988-06-18
474519,Paloma,Kawashima,M,53107,1995-12-09
474519,Paloma,Kawashima,M,53107,9999-01-01
474527,Tsz,Delgrange,F,53882,9999-01-01
474528,Billie,Georg,F,64445,9999-01-01
474535,Elzbieta,Tasistro,M,43526,1995-01-06
474556,Duri,Hartvigsen,M,75850,9999-01-01
474569,Paraskevi,Nyanchama,M,92009,9999-01-01
474577,Manohar,Plump,M,71858,9999-01-01
474580,Elvia,Grabner,M,63831,9999-01-01
474586,Masamitsu,Wrigley,F,78998,1998-03-27
474586,Masamitsu,Wrigley,F,78998,9999-01-01
474619,Douadi,Lieberherr,M,40000,9999-01-01
474636,Cristinel,Farrel,M,65401,9999-01-01
474636,Cristinel,Farrel,M,65401,2002-01-22
474640,Giao,Bisiani,M,50725,1991-11-14
474641,Xinan,Nastansky,M,66490,9999-01-01
474646,Nikolaos,Cannane,F,40000,1997-10-08
474646,Nikolaos,Cannane,F,40000,9999-01-01
474654,Rayond,Schach,M,40000,9999-01-01
474657,Bodo,Rothe,M,71696,9999-01-01
474124,Magy,Koblick,M,40000,9999-01-01
474684,Chinhyun,Klyachko,M,122726,9999-01-01
474697,Jenwei,Collette,M,40000,9999-01-01
474690,Tristan,Rosin,F,50210,9999-01-01
474710,Hirochika,Roison,M,40000,9999-01-01
474851,Tomoyuki,Gerlach,M,51018,9999-01-01
474721,Miquel,Reistad,F,56695,1986-05-21
474859,Sibyl,Matzen,M,40000,9999-01-01
474862,Youpyo,Chinin,M,83287,9999-01-01
474872,Elvis,Emden,M,60623,2000-01-12
474872,Elvis,Emden,M,60623,9999-01-01
474721,Miquel,Reistad,F,56695,1998-09-01
474725,Mayuko,Copas,F,59028,9999-01-01
474883,Kwangyoen,Stasinski,F,40000,9999-01-01
474728,Kousuke,Fandrianto,F,96736,9999-01-01
474891,Almudena,Peres,F,40000,1996-04-07
474891,Almudena,Peres,F,40000,1999-04-06
474895,Michaela,Hertweck,M,46350,9999-01-01
474729,Wuxu,Morrin,M,40000,1988-12-23
474898,Xiaoheng,Marletta,M,40000,9999-01-01
474735,Kendra,Peir,F,40000,9999-01-01
474739,Vitali,Pargas,M,40000,9999-01-01
474912,Nirmal,Lemarechal,M,86397,9999-01-01
474913,Piyawadee,Oehlmann,M,57599,9999-01-01
474750,Munir,Dengi,M,40000,2000-12-02
474921,Aimee,Baak,F,46090,9999-01-01
474755,Christ,Varker,M,40000,9999-01-01
474943,Kazuhiko,Pileggi,M,70902,9999-01-01
474947,Zhigen,Range,F,56132,1997-04-30
474787,Jaideep,Molenaar,F,40000,9999-01-01
474948,Gil,Stentiford,M,80375,9999-01-01
474950,Lijia,Cannane,M,40000,9999-01-01
474951,Wonhee,Brickell,F,60112,1998-10-06
474793,Arunachalam,Srimani,F,95981,1997-06-14
474797,Nitsan,Talmor,M,51279,9999-01-01
474980,Achilleas,Rindone,M,42091,9999-01-01
474981,Baoqiu,Danner,M,49225,9999-01-01
474798,Chiranjit,Gide,M,75940,9999-01-01
474990,Ewing,Fioravanti,M,46668,9999-01-01
474801,Aleksandar,Slaats,M,40000,9999-01-01
474996,Saeed,Gelosh,F,40000,9999-01-01
475001,Heather,Chaudhuri,M,40000,9999-01-01
474813,Gladys,Dusink,F,40000,1996-10-22
475003,Branimir,Miara,M,88287,2001-02-07
475003,Branimir,Miara,M,88287,9999-01-01
475009,Aral,Takkinen,F,40000,9999-01-01
475013,Zdislav,Marciano,F,40000,9999-01-01
475016,Takahira,Douceur,F,40584,9999-01-01
475037,Shaowei,Hasenauer,M,40000,9999-01-01
475039,Kotesh,Ertl,F,40000,9999-01-01
475051,Ulises,Vitiello,F,58191,9999-01-01
475054,Dipankar,Buescher,F,59913,9999-01-01
475071,Chinho,Assaf,M,40000,9999-01-01
475072,Aluzio,Benzaken,M,56991,9999-01-01
475077,Claude,Ouhyoung,F,47175,9999-01-01
475082,Elvia,Flexer,M,59957,9999-01-01
475089,Sasan,Haraldson,M,46884,9999-01-01
475091,Giap,Bridgland,M,50799,1998-09-30
475093,Almudena,Streit,M,40000,9999-01-01
475097,Marek,Koblick,M,71013,9999-01-01
